user_id,item_id,recommend,coincide
comcozzolino01,358090,True,False
comcozzolino01,225540,False,False
WelcomeToBeastMode,105600,True,False
76561198061803718,238460,True,False
sugarino,372000,False,False
Roar6253,265930,False,False
76561197963455626,298030,True,False
76561197963455626,203160,True,False
protodan2001,4000,True,False
protodan2001,99900,False,False
protodan2001,323500,True,False
protodan2001,252490,False,False
protodan2001,55230,True,False
protodan2001,218620,True,False
protodan2001,34880,True,False
76561198000691867,300,True,False
Dissimilar,218230,True,False
Mr-Liam,730,True,False
76561198006889139,269730,True,False
76561198006889139,271590,True,False
iego784,304050,True,False
dittopower,219890,True,False
dittopower,1250,True,False
76561198075272138,319630,True,False
76561198075272138,292030,True,False
76561198075272138,225540,True,False
76561198075272138,261030,True,False
76561198075272138,210770,True,False
ggoldy,291550,False,False
76561198023788999,218230,True,False
WAIIIII,440,True,False
WAIIIII,218620,True,False
WAIIIII,376870,False,False
76561198081774093,317360,True,False
UCNz1EtRDfxU2pfbccI_HFxw,34330,True,False
UCNz1EtRDfxU2pfbccI_HFxw,304930,True,False
UCNz1EtRDfxU2pfbccI_HFxw,364360,True,False
UCNz1EtRDfxU2pfbccI_HFxw,730,True,False
UCNz1EtRDfxU2pfbccI_HFxw,214950,True,False
UCNz1EtRDfxU2pfbccI_HFxw,105600,True,False
UCNz1EtRDfxU2pfbccI_HFxw,231430,True,False
UCNz1EtRDfxU2pfbccI_HFxw,440,True,False
UCNz1EtRDfxU2pfbccI_HFxw,48700,True,False
phatazbuv,440,True,False
76561198040016388,372000,True,False
76561198040016388,8500,True,False
76561198052054864,359800,False,False
76561198052054864,3700,False,False
76561198052054864,488280,False,False
76561198052054864,233250,False,False
76561198052054864,434570,False,False
76561198017444547,275850,False,False
Djangod,20,True,False
76561198076180625,8190,True,False
76561198076180625,205100,True,False
djoker888,440,True,False
76561198060795144,49520,True,False
76561198060795144,213610,True,False
76561198070337305,226700,False,False
D_L_S,440,True,False
76561198117221258,437220,False,False
76561198117221258,311210,True,False
dmgmnt,440,False,False
deejmyster,424280,True,False
deejmyster,440,True,False
deejmyster,35700,False,False
deejmyster,265630,False,False
deejmyster,4000,True,False
deejmyster,8980,True,False
deejmyster,252490,True,False
Shockwave317,244850,True,False
76561198061681728,368230,True,False
76561198061681728,230410,True,False
76561198076144807,271290,True,False
76561198097058385,239160,True,False
76561198097058385,230410,True,False
76561198097058385,209650,True,False
76561198097058385,239140,True,False
Nuclueus,4000,True,False
Nuclueus,730,True,False
Dnemisis,12750,True,False
Hamish245,318430,True,False
ArMeDNeo,207140,True,False
ArMeDNeo,304930,True,False
76561198064236073,227940,True,False
76561198004624665,218620,False,False
shaunstephen,230410,False,False
GeneralCuddles,218620,True,False
76561198137267002,1250,True,False
76561198002196490,303210,True,False
76561198004853547,230410,True,False
DocFortress,550,True,False
DocFortress,295710,False,False
DocFortress,113020,True,False
DocFortress,440,True,False
76561198077742459,218230,True,False
76561198065642603,369200,False,False
76561198065642603,359550,True,False
76561198065642603,10180,True,False
76561198065642603,218550,True,False
76561198065642603,24960,True,False
76561198065642603,230410,True,False
76561198065642603,322330,True,False
TheDoctor-DW,220,True,False
TheDoctor-DW,4000,True,False
Doctor_Smooth,730,True,False
Doctor_Smooth,620,True,False
Doctor_Smooth,291480,True,False
76561198085428446,346110,True,False
dodecadumpling,730,True,False
dodecadumpling,319630,True,False
dodecadumpling,214560,True,False
dodecadumpling,257830,False,False
76561198132432893,311210,False,False
DEXXTERITY,308420,True,False
DEXXTERITY,322500,True,False
DEXXTERITY,205100,True,False
DEXXTERITY,730,True,False
DEXXTERITY,206190,True,False
DEXXTERITY,242760,True,False
DEXXTERITY,218620,True,False
DEXXTERITY,244850,True,False
DEXXTERITY,41070,True,False
76561198085748969,257750,True,False
76561198085748969,204030,True,False
76561198085748969,271590,True,False
76561198085748969,206420,True,False
76561198085748969,42910,True,False
76561198085748969,204360,True,False
vergecollection,7940,True,False
vergecollection,245470,True,False
vergecollection,200510,True,False
vergecollection,205100,True,False
sandw1ch,322500,True,False
sandw1ch,261030,True,False
sandw1ch,204300,True,False
woooooooollen,267600,False,False
76561198091135545,440,True,False
76561198138706724,730,True,False
76561198090093819,383080,True,False
76561198090093819,113420,False,False
76561197970580235,327670,True,False
76561198009225993,72850,True,False
76561198009225993,42160,True,False
76561198049343162,730,False,False
76561198079889046,730,True,False
wabbitpls,730,True,False
Dolanito500,346900,True,False
Dolfinius,72850,True,False
Dolfinius,4000,True,False
76561198087469366,440,True,False
76561197997215324,72850,True,False
dollynhow,252950,True,False
dollynhow,238460,True,False
dollynhow,55230,True,False
dollynhow,51100,False,False
76561198076726920,105600,True,False
76561198076726920,42680,True,False
DKpendol,381210,True,False
Dom2364,242820,True,False
Dom2364,4000,True,False
Dom2364,440,True,False
markram420,252490,True,False
markram420,730,True,False
markram420,49520,True,False
markram420,65800,True,False
markram420,24240,True,False
lawidia,237110,True,False
lawidia,248570,True,False
76561198082095798,570,True,False
76561198082095798,550,True,False
76561198097888790,730,True,False
76561198027003885,440,False,False
76561198025470889,304930,True,False
mysticplatypus,248820,True,False
mysticplatypus,221100,True,False
Donato_Dyas,319630,True,False
Donato_Dyas,22300,True,False
Donato_Dyas,233450,False,False
Donato_Dyas,239140,True,False
Donato_Dyas,302510,True,False
Donato_Dyas,241540,True,False
Donato_Dyas,440,True,False
baroncrovax,394230,True,False
baroncrovax,333930,True,False
baroncrovax,301910,True,False
baroncrovax,241540,True,False
donkaguy,243870,True,False
donkaguy,239660,True,False
donkaguy,51100,False,False
Dufflekappa,730,True,False
donkeyduk01,411960,True,False
donkeyduk01,105600,True,False
donkeyduk01,203160,True,False
76561198009401635,251570,False,False
76561198080826720,391540,True,False
76561198080826720,383080,True,False
76561198080826720,4700,True,False
Nicholai98,730,True,False
trophywife,3390,True,False
trophywife,265210,True,False
trophywife,57300,True,False
urdreamsarememes,730,False,False
urdreamsarememes,278360,False,False
urdreamsarememes,252490,False,False
Doobuboo,72850,True,False
Doobuboo,440,False,False
Doobuboo,730,False,False
Doobuboo,271590,True,False
Doobuboo,620,True,False
76561198070241712,344760,False,False
76561198070241712,620,True,False
76561198070241712,233720,True,False
76561198045392198,22380,True,False
AwesomeDoofus,252490,True,False
AwesomeDoofus,221640,True,False
AwesomeDoofus,205100,True,False
225544,51100,False,False
225544,4000,True,False
225544,266010,True,False
76561198080980732,440,True,False
mr_doominater,108600,True,False
mr_doominater,302380,True,False
mr_doominater,224260,True,False
doongidog,236390,True,False
76561198085510022,440,True,False
RexTrigger,20920,True,False
RexTrigger,254700,False,False
RexTrigger,236430,True,False
RexTrigger,233130,True,False
Doperman,570,True,False
76561198041890746,270880,True,False
76561198041890746,304212,True,False
9856743GH131,48700,True,False
9856743GH131,8930,True,False
9856743GH131,417860,True,False
9856743GH131,322170,True,False
9856743GH131,1250,True,False
9856743GH131,422970,True,False
theo8396,374570,True,False
bob0wiryw,440,True,False
76561198122724739,730,True,False
carafal,264200,True,False
carafal,391540,True,False
carafal,316720,True,False
76561198082252530,6060,True,False
76561198082252530,32440,True,False
76561198082252530,400,True,False
76561198082252530,47870,False,False
76561198082252530,94400,True,False
76561198082252530,223670,True,False
76561198082252530,232910,True,False
76561198067479084,202970,True,False
sven8910,230230,True,False
sven8910,201810,True,False
sven8910,359550,False,False
sven8910,261640,True,False
SoftwareProblem,440,True,False
SoftwareProblem,230410,True,False
tgpn,55230,True,False
011011010111001000101110,238460,True,False
Doughritos,105600,True,False
76561198052598003,370002,True,False
76561198052598003,378645,True,False
76561198052598003,292030,True,False
76561198052598003,234140,True,False
76561198052598003,20900,True,False
76561198052598003,49520,True,False
76561198052598003,20920,True,False
76561198052598003,346110,True,False
76561198052598003,378641,True,False
DPKarter43,730,True,False
76561198072108255,570,True,False
76561198065321410,233720,True,False
76561197986964063,233720,True,False
76561198070327690,214420,True,False
76561198070327690,218230,True,False
timmayc123,427730,True,False
timmayc123,440,True,False
WagglyBump,238320,True,False
WagglyBump,1250,True,False
thedoctorfantastic,218620,True,False
thedoctorfantastic,208090,True,False
thedoctorfantastic,346900,True,False
zachx888,209830,True,False
TheDrShades,41800,True,False
Drslap,214950,True,False
76561198060748207,218620,True,False
76561198060037242,107410,True,False
76561198060037242,240,True,False
76561198095149879,428690,True,False
76561198102246392,440,True,False
76561198072892042,292030,True,False
76561198072892042,306830,False,False
76561198072892042,325724,True,False
76561198089754625,730,True,False
haydnishouston,730,True,False
KILAR-MADNES,107410,True,False
KILAR-MADNES,304930,True,False
dracoblazex,384500,True,False
dracoblazex,251130,True,False
76561198047046178,201420,True,False
76561198022826604,440,True,False
76561198055372428,313120,True,False
76561198055372428,334400,True,False
76561198055372428,227700,True,False
76561198055372428,238430,True,False
76561198055372428,221260,True,False
76561198055372428,236370,True,False
76561198055372428,291480,True,False
76561198055372428,242050,True,False
76561198055372428,271290,True,False
76561198055372428,200210,True,False
voltixspangeboob,303390,True,False
Dragonfap,570,True,False
Aquilla96,377160,False,False
Aquilla96,383870,False,False
Aquilla96,287700,False,False
Aquilla96,319630,False,False
Aquilla96,272510,True,False
Aquilla96,292030,True,False
Aquilla96,212680,True,False
76561198062558066,440,True,False
76561198081992978,4000,True,False
76561198084027874,236430,True,False
Dragonswift55,221100,True,False
Dragonswift55,304050,True,False
dragonlore23,38410,True,False
dragonlore23,70,True,False
dragonlore23,620,True,False
dragonlore23,105600,True,False
dragonlore23,265930,True,False
dragonlore23,91600,True,False
Scalarius,243970,True,False
76561198021111894,265610,True,False
76561198140883675,440,True,False
76561198082704576,49520,True,False
karatekitte,8190,True,False
76561198073484097,47410,True,False
76561198051608753,346110,True,False
blackhornet979,22380,True,False
Jellytheunitato,224260,True,False
76561198068984689,262060,True,False
76561198068984689,113200,True,False
Steamgaugevqlve,319630,True,False
Steamgaugevqlve,221910,True,False
dreamtimesf,209870,False,False
cobblerini,253710,False,False
cobblerini,316010,True,False
cobblerini,287390,True,False
76561198075427667,4000,True,False
76561198070064725,391540,True,False
teerakron,218620,False,False
teerakron,108710,True,False
teerakron,206420,True,False
teerakron,203140,True,False
teerakron,43160,True,False
teerakron,570,True,False
teerakron,1250,True,False
teerakron,223470,True,False
teerakron,206210,True,False
76561198055620977,391540,True,False
76561198055620977,211820,True,False
Cloud437,570,True,False
Driigaran,208090,False,False
HeshCookies,258520,True,False
nowhereissafe,440,True,False
nowhereissafe,315640,False,False
nowhereissafe,218230,False,False
nowhereissafe,102700,False,False
nowhereissafe,209870,False,False
whitecleaver,409160,True,False
moozio,291480,True,False
SILENTLIGHT,730,True,False
SILENTLIGHT,49520,True,False
SILENTLIGHT,212070,True,False
SILENTLIGHT,210770,True,False
SILENTLIGHT,243870,True,False
SILENTLIGHT,40800,True,False
SILENTLIGHT,238010,True,False
LNails,105600,True,False
76561198142969038,730,False,False
76561198142969038,6060,True,False
76561198142969038,232090,True,False
76561198142969038,550,False,False
76561198142969038,1250,True,False
rkd,242050,True,False
Kahuzi,222880,True,False
Kahuzi,255710,True,False
Kahuzi,310370,True,False
76561198068433084,105600,True,False
76561198068433084,440,True,False
Vexos12,440,True,False
76561198069698647,570,True,False
76561198069698647,211820,True,False
76561198071970196,346110,True,False
154930493,346110,True,False
154930493,393420,True,False
musiciandrew,9420,True,False
76561198096529607,250600,True,False
Darth_mat,32390,False,False
Darth_mat,200260,True,False
76561198061539628,570,True,False
DuarteFerreira12,4000,True,False
76561198091164094,263680,False,False
dukewikoli,220240,True,False
dukewikoli,211820,True,False
dukewikoli,391540,True,False
dukewikoli,205100,True,False
dukewikoli,221910,True,False
dukewikoli,12210,True,False
dukewikoli,247020,True,False
dukewikoli,208090,True,False
dukewikoli,218230,True,False
76561198163307685,200210,True,False
Duchvelka,107410,True,False
Duchvelka,427520,True,False
76561198094174176,323500,True,False
76561198094174176,72850,True,False
76561198094174176,383180,False,False
76561198094174176,51100,False,False
76561198094174176,22300,False,False
76561198094174176,232090,False,False
76561198094174176,440,False,False
ForensiX,730,True,False
76561198044012135,440,True,False
76561198091646080,285920,True,False
76561198066968394,105600,True,False
76561198066968394,440,True,False
76561198066968394,271290,True,False
76561198066968394,4000,True,False
76561198066968394,266430,True,False
76561198066968394,550,True,False
76561198066968394,304930,True,False
76561198066968394,218620,True,False
76561197970600478,422420,False,False
76561197970600478,427270,True,False
76561197970600478,232810,False,False
76561197970600478,348460,True,False
76561197970600478,275850,False,False
76561197970600478,201790,True,False
76561198053451655,362680,True,False
76561198105315479,730,True,False
5512FAG365123BOi27,550,True,False
001000111000111000010,48700,True,False
76561198017761748,385330,True,False
SkateboardSquats,270170,True,False
SkateboardSquats,730,True,False
DudeJazza,70,True,False
DudeNotCool123,440,True,False
DuffBeer1,218620,False,False
DuffBeer1,110800,True,False
DuffBeer1,440,True,False
DuffBeer1,730,False,False
DuffBeer1,550,True,False
DuffBeer1,91310,True,False
DuffBeer1,12210,False,False
DuffBeer1,12220,True,False
DuffBeer1,233450,False,False
76561198037608740,570,True,False
76561198066754925,200260,True,False
DuFFuL,304730,True,False
DuftaCore,304930,True,False
76561198073328251,417860,True,False
76561198073328251,275850,True,False
christafartkim,730,True,False
Noongar12,218230,True,False
Noongar12,311210,False,False
Noongar12,730,True,False
Dukinton,218620,True,False
Dukinton,407330,False,False
duckcuck,417860,True,False
Nullahan,402620,True,False
dumpface,20510,True,False
dumpface,13600,True,False
dumpface,440,True,False
76561198010616979,274940,True,False
76561198045808913,240320,True,False
76561198045808913,49520,True,False
76561198045808913,4000,True,False
76561198045808913,440,True,False
76561198072335599,730,True,False
76561198072335599,49520,True,False
76561198041168713,730,True,False
76561198075424388,204360,True,False
76561198071617315,42910,True,False
76561198071617315,246620,True,False
Durbles,105450,True,False
Durbles,242920,False,False
Durbles,9900,True,False
Durbles,109600,True,False
Durbles,17020,False,False
d003,12150,False,False
trolllollollol,224260,True,False
trolllollollol,17700,True,False
trolllollollol,17080,True,False
thefailwhale,218740,True,False
areyouatree,236090,True,False
76561198070805037,208090,True,False
Wusker,440,True,False
76561198103472735,440,True,False
dvd585,440,True,False
76561198035168526,304930,True,False
76561198035168526,219740,True,False
shemwuw,550,True,False
shemwuw,440,True,False
dxzone12359,250050,True,False
KoalaJacket,248630,False,False
KoalaJacket,730,True,False
76561198066636005,730,True,False
TheJewpocolypse,221100,False,False
TheJewpocolypse,224260,True,False
TheJewpocolypse,268750,True,False
TheJewpocolypse,236850,True,False
TheJewpocolypse,292630,True,False
TheJewpocolypse,251570,True,False
SickCuntt,200210,True,False
SickCuntt,550,False,False
SickCuntt,241930,True,False
SickCuntt,730,True,False
SickCuntt,204080,True,False
76561198054802892,225840,True,False
76561197970643976,245130,False,False
76561197970643976,251570,True,False
76561197970643976,250520,True,False
76561198109249377,8930,True,False
76561198109249377,4000,True,False
Big_Dyrone,250320,True,False
Big_Dyrone,340150,True,False
Big_Dyrone,34900,True,False
76561198077785816,243870,True,False
76561198077785816,298260,True,False
76561198077785816,33930,True,False
76561198028698373,240,True,False
76561198031636221,304930,True,False
76561198088844664,4000,True,False
76561198088844664,8870,True,False
1944086851,218230,True,False
76561198064117170,311210,True,False
76561198064117170,269290,True,False
76561198064117170,202970,True,False
76561198064117170,730,True,False
76561198096353062,221910,True,False
DafuqUL00kinAt,3450,True,False
ElWarpCH,223470,True,False
76561198054544978,440,True,False
76561198054544978,570,True,False
76561198054544978,219890,True,False
76561198054544978,224260,True,False
76561198054544978,130,True,False
EagleRanz,570,True,False
76561198153599357,233980,True,False
76561198153599357,391540,True,False
masturbationandselfpity,200510,True,False
sicklygamer,113200,True,False
earthminer1,221100,True,False
EastMud,394510,True,False
00810cccyyykkk,440,True,False
76561198011579146,230230,True,False
fuccboi_inc,218620,True,False
fuccboi_inc,49520,True,False
fuccboi_inc,304930,True,False
fuccboi_inc,11020,True,False
fuccboi_inc,6220,True,False
ecguymer,250500,True,False
EcoKitty,730,True,False
76561198086646719,15120,True,False
76561198084175007,310370,True,False
76561198100410698,286570,False,False
76561198100410698,319630,True,False
76561198100410698,730,True,False
76561198061261540,49520,True,False
76561198054625450,221640,True,False
Edddddddddddddddddddd,730,True,False
zjgrice,221100,True,False
76561198032003632,570,True,False
eddy96,204100,True,False
eddy96,40700,True,False
Totesnotasexoffender,209870,True,False
Totesnotasexoffender,313740,True,False
Totesnotasexoffender,730,False,False
Totesnotasexoffender,209080,True,False
Totesnotasexoffender,221100,True,False
Vitriolicism,310370,True,False
dudutp_20,269210,True,False
dudutp_20,363970,True,False
dudutp_20,204360,True,False
GetCansir,224260,True,False
GetCansir,440,True,False
dono1990,246700,True,False
dono1990,317360,True,False
dono1990,253710,False,False
tomanymemesrly,462930,True,False
tomanymemesrly,346900,True,False
tomanymemesrly,230410,False,False
tomanymemesrly,354140,True,False
BasedGinger,252490,True,False
edikaros,440,True,False
Pineapplesarereallytasty,209870,True,False
Pineapplesarereallytasty,49520,True,False
Pineapplesarereallytasty,271590,False,False
Pineapplesarereallytasty,207730,True,False
Pineapplesarereallytasty,265930,True,False
Pineapplesarereallytasty,209000,True,False
Pineapplesarereallytasty,22000,True,False
triraquer,304930,True,False
triraquer,304350,True,False
triraquer,271590,False,False
eduardox23,440,True,False
uglypotatolol,227940,True,False
uglypotatolol,200210,True,False
uglypotatolol,218620,True,False
uglypotatolol,730,True,False
educatedpotato,221001,True,False
educatedpotato,248820,True,False
76561198101464908,12210,True,False
LevitatingBacon,8980,True,False
LevitatingBacon,22380,True,False
LevitatingBacon,213250,False,False
LevitatingBacon,22370,True,False
LevitatingBacon,205633,True,False
derpy33074,220860,True,False
76561198070198541,375230,True,False
EGFranco,238460,True,False
EGFranco,440,True,False
EggsAU,221220,False,False
EggsAU,250320,True,False
EggsAU,207610,True,False
EggsAU,220240,True,False
LordfegonIV,4700,True,False
LordfegonIV,339280,True,False
LordfegonIV,231430,True,False
Egonegro,570,True,False
76561198067019784,105600,True,False
76561198067019784,318430,True,False
DaEpicGamer64,233450,True,False
DaEpicGamer64,346110,True,False
DaEpicGamer64,218620,True,False
DaEpicGamer64,227940,True,False
DaEpicGamer64,4560,True,False
DaEpicGamer64,48800,False,False
Eigthmark,221100,True,False
Eigthmark,292030,True,False
76561198082605926,218620,True,False
76561198082605926,204450,True,False
76561198082605926,222880,True,False
crazygamerxd,730,True,False
Fregus,208090,True,False
Fregus,335150,False,False
Fregus,4000,True,False
Fregus,304930,True,False
Fregus,440,True,False
Ejay2287,730,True,False
76561198059003890,218620,True,False
76561198059003890,237310,True,False
liniers,265630,True,False
liniers,262410,False,False
lookas69,274190,True,False
lookas69,4000,True,False
eljong,266840,True,False
eljong,250900,True,False
eljong,113200,True,False
exdddddddddd,222880,True,False
exdddddddddd,730,True,False
76561198084008606,440,True,False
76561198084008606,550,True,False
76561198084008606,310370,True,False
76561198084008606,248820,True,False
76561198084008606,208090,True,False
76561198084466412,4000,True,False
76561198050768603,218040,False,False
76561198010339484,495890,True,False
76561198010339484,206420,True,False
76561198010339484,4000,True,False
76561197967723333,337660,False,False
76561197967723333,218620,True,False
76561197967723333,268050,False,False
76561197967723333,275850,False,False
readmedude,404410,True,False
readmedude,252490,True,False
readmedude,440,True,False
76561198073573143,440,True,False
eldoubleu,252490,True,False
210396,1250,True,False
210396,24980,True,False
210396,72850,True,False
210396,570,True,False
210396,200710,True,False
210396,550,True,False
210396,240,True,False
210396,440,True,False
phantom9120,261030,True,False
phantom9120,72850,True,False
phantom9120,218620,True,False
phantom9120,34870,True,False
phantom9120,440,True,False
phantom9120,550,True,False
penguin5774,301520,False,False
penguin5774,249130,True,False
penguin5774,255710,True,False
penguin5774,211820,True,False
penguin5774,440,True,False
76561198038291513,440,True,False
eamonflame,311210,True,False
76561198054114081,440,True,False
ZFEli,436320,True,False
76561198061207244,243870,True,False
76561198061207244,264140,True,False
76561198061207244,413150,True,False
76561198061207244,25000,True,False
76561198046413183,210770,True,False
nutritionalvalue,209870,True,False
76561198070944952,105600,True,False
76561198070944952,273110,True,False
elite_m8,274920,True,False
elite_m8,105600,True,False
elite_m8,440,True,False
Pun123,6060,True,False
Pun123,730,True,False
Pun123,4000,True,False
Pun123,104700,False,False
eliteknightaust,311210,True,False
EliteCookies,72850,True,False
EliteCookies,227940,False,False
EliteCookies,218620,True,False
EliteCookies,211820,True,False
EliteCookies,440,True,False
elitex101,219640,True,False
elitex101,222880,True,False
SirWheaticus,730,True,False
EllieMewcon,221100,False,False
ellioshow,8870,True,False
elliottgame,299360,False,False
elliottgame,1520,False,False
elliottgame,409510,False,False
elliottgame,355180,True,False
PassiveAggressivePancake,22650,False,False
elmattothefatto,233450,True,False
Elmepo,45760,False,False
Elmepo,290770,True,False
AwesomeElmo,200210,True,False
76561198065948218,205100,True,False
76561198065948218,50300,True,False
ElocSweg,397040,True,False
ElocSweg,367030,False,False
ElocSweg,225600,True,False
76561198094051303,440,False,False
76561198094051303,374570,True,False
elshelen,333980,True,False
ElTioDarc,570,True,False
ElTioDarc,17500,True,False
ElTioDarc,224260,True,False
ElTioDarc,233720,True,False
ElTioDarc,440,True,False
ElvishClock,19500,False,False
ElvishClock,45760,True,False
76561198009855249,440,True,False
76561198089991627,570,True,False
76561198089991627,4000,True,False
76561198089991627,440,True,False
1546328127418,221100,True,False
1546328127418,226700,False,False
sayan9001,440,True,False
Emerald7,17520,True,False
cherlovesaliens,2320,True,False
cherlovesaliens,301910,True,False
cherlovesaliens,271590,True,False
WaifuActivist,221100,False,False
WaifuActivist,252490,True,False
WaifuActivist,282070,True,False
WaifuActivist,243870,True,False
WaifuActivist,730,True,False
76561198103976113,20500,True,False
696969696969699,730,True,False
696969696969699,440,True,False
76561198038676500,459820,True,False
gogi7,570,True,False
gogi7,413150,True,False
theempireendures,265630,True,False
theempireendures,51100,True,False
theempireendures,230410,True,False
theempireendures,440,True,False
theempireendures,570,True,False
theempireendures,31280,True,False
theempireendures,208090,False,False
theempireendures,391460,True,False
76561198097730733,570,True,False
mannips,271590,True,False
mannips,440,True,False
76561198047856001,261030,True,False
76561198042607997,242860,True,False
certifiedweabooz,212680,True,False
certifiedweabooz,265930,True,False
XXXLAWXXX,440,True,False
XXXLAWXXX,212800,True,False
EndercashZ,215080,True,False
EndercashZ,243870,False,False
EndercashZ,208090,True,False
EndercashZ,440,True,False
EndercashZ,113400,True,False
76561198147285284,271590,True,False
76561198147285284,304050,False,False
76561198147285284,730,True,False
Endkry,301520,True,False
dynk_ender,730,True,False
76561198116613588,227300,True,False
76561198116613588,240,True,False
EnergeticMooMoo,440,True,False
EnergeticMooMoo,304930,True,False
05461025,304930,True,False
MONATE,440,True,False
hextragonal,218620,False,False
entempto,730,True,False
breakleaf,4000,True,False
breakleaf,226740,True,False
breakleaf,113020,True,False
breakleaf,240,True,False
entirionn,268750,True,False
emersyn,730,True,False
EnviroReal,465020,True,False
EnviroReal,224260,True,False
EnviroReal,620,True,False
EnviroReal,440,True,False
EnviroReal,113400,True,False
EnviroReal,10090,True,False
EnviroReal,4000,True,False
EnviroReal,242860,False,False
EnviroReal,394690,False,False
76561198072628860,11020,True,False
76561198072628860,440,False,False
76561198072628860,34900,False,False
76561198072628860,730,False,False
76561198072628860,22380,True,False
76561198072628860,105600,True,False
76561198072628860,200710,True,False
76561198072628860,98800,True,False
EnvyMan35,230410,True,False
EnvyMan35,250420,True,False
EnvyMan35,265930,True,False
EnvyMan35,440,True,False
EnvyMan35,218680,True,False
EnvyMan35,4000,True,False
dinglenips12,253710,True,False
_Esdeath_,367120,True,False
_Esdeath_,289650,False,False
_Esdeath_,355840,False,False
_Esdeath_,411830,False,False
_Esdeath_,418340,True,False
Ep1cbunny,4700,True,False
Ep1cbunny,208090,True,False
Ep1cbunny,214560,True,False
dav365,212070,False,False
76561198072290541,346110,False,False
76561198072290541,264120,False,False
76561198072290541,304050,False,False
EpicDemoManHasKitteh,230410,False,False
EpicDemoManHasKitteh,72850,True,False
EpicFaceLolAidan,550,True,False
76561197990577342,330830,True,False
76561197990577342,211400,True,False
PipingWind,268500,True,False
PipingWind,512540,True,False
PipingWind,275850,False,False
PipingWind,273350,True,False
PipingWind,107410,True,False
PipingWind,210770,True,False
PipingWind,322920,True,False
PipingWind,252490,True,False
PipingWind,4000,True,False
GTX770,236390,True,False
antoniocacciamani,323910,False,False
76561198044920971,252490,True,False
eraqkiwi,202970,True,False
76561198088668608,570,True,False
testicularsoundexpress,250400,True,False
Killer959,294100,True,False
76561198087306814,440,True,False
76561198152281826,39140,True,False
o18824,252490,True,False
o18824,220200,True,False
o18824,4000,True,False
76561198108005377,440,True,False
76561198068836720,205910,True,False
Namboku,206440,True,False
Namboku,454320,True,False
Namboku,304410,True,False
Namboku,370240,True,False
Namboku,218620,True,False
Namboku,363970,True,False
Namboku,485890,True,False
Namboku,266010,True,False
Hawkez,62000,True,False
Hawkez,12500,True,False
Hawkez,22100,True,False
Hawkez,107100,True,False
Hawkez,38600,True,False
Hawkez,107310,True,False
Hawkez,42910,True,False
Hawkez,105600,True,False
76561198072077235,105600,True,False
76561198072077235,241600,True,False
76561198072077235,440,True,False
76561198091815938,550,True,False
jet-this,236850,True,False
76561198034567618,357070,True,False
GetTH,322330,True,False
GetTH,440,True,False
actualdentist,105600,True,False
actualdentist,440,True,False
actualdentist,113200,True,False
actualdentist,244770,True,False
actualdentist,253430,False,False
actualdentist,4000,False,False
actualdentist,301520,True,False
actualdentist,8190,False,False
actualdentist,259080,True,False
payasobobnovesloquetepaso,440,True,False
aumicc,730,True,False
prsteam,200710,True,False
prsteam,730,True,False
prsteam,209650,False,False
76561198017390058,24980,True,False
76561198052193514,282070,True,False
76561198052193514,252490,True,False
76561198052193514,203160,True,False
Esodota,730,True,False
Esodota,351800,True,False
Esodota,236090,True,False
76561198068981727,107100,True,False
jackbb,3483,True,False
76561198030626433,230410,True,False
76561198030626433,224260,True,False
76561198030626433,49520,True,False
76561198030626433,550,True,False
76561198030626433,236390,True,False
76561198030626433,223710,True,False
76561198030626433,208090,True,False
76561198030626433,48705,True,False
195862,264710,True,False
195862,730,True,False
195862,24240,True,False
195862,244850,True,False
195862,440,True,False
EternalDerpness,209650,True,False
L4N7Y8postalcode,4000,True,False
76561198030662162,272510,True,False
76561198030662162,34330,True,False
76561198030662162,4000,True,False
ethanbro,233720,True,False
ethanbro,218620,True,False
ethanbro,221100,True,False
ethanbro,113200,True,False
ethanol10,319560,True,False
ethanol10,391540,True,False
ethanol10,238010,True,False
ethanol10,212800,True,False
ethanol10,250180,True,False
ethanol10,261980,False,False
ethanol10,220,True,False
reddoesstuff,570,True,False
76561198055706765,322330,True,False
TheAlphaTerran,220,True,False
TheAlphaTerran,282070,True,False
TheAlphaTerran,4560,True,False
TheAlphaTerran,22380,True,False
TheAlphaTerran,55150,True,False
TheAlphaTerran,34330,True,False
Ettannis,233130,True,False
76561198086134318,251570,True,False
EucHellscythe,206500,True,False
EucHellscythe,258090,True,False
EucHellscythe,9940,True,False
EucHellscythe,262150,True,False
EucHellscythe,242860,True,False
EucHellscythe,244870,True,False
76561198035871783,346110,False,False
adowhal,209650,False,False
adowhal,440,True,False
adowhal,209160,True,False
adowhal,304930,True,False
76561198065337651,212070,True,False
76561198065337651,391720,True,False
76561198065337651,221100,True,False
76561198065337651,730,True,False
76561198065337651,440,True,False
76561198065337651,223470,True,False
76561198065337651,243470,True,False
76561198065337651,265930,True,False
seek83,346110,False,False
seek83,234140,True,False
seek83,61600,True,False
seek83,6310,True,False
everreddie,227940,False,False
76561198085927668,391460,False,False
76561198085927668,51100,True,False
76561198085927668,208090,True,False
76561198085569225,219740,True,False
MarkoUbi,218620,False,False
MarkoUbi,113020,True,False
MarkoUbi,417860,True,False
rascalewez,221100,True,False
rascalewez,239070,True,False
rascalewez,204300,True,False
76561198276571851,730,True,False
76561198276571851,242860,True,False
